uri,type,label,comment
http://publications.europa.eu/ontology/cdm#concept_media_type,http://www.w3.org/2002/07/owl#Class,Concept representing the media type of a file,Corresponds to the contents of the MDR authority list media file type
http://publications.europa.eu/ontology/cdm#work_dataset_has_documentation_documentation,http://www.w3.org/2002/07/owl#ObjectProperty,Documentation,Indicates the resource which documents the dataset
http://publications.europa.eu/ontology/cdm#procedure_code_interinstitutional_based_on_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Procedure based on legal resource,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#used_by_accompanying_material,http://www.w3.org/2002/07/owl#ObjectProperty,used_by_accompanying_material,None
http://publications.europa.eu/ontology/cdm#agent_publishes_manifestation,http://www.w3.org/2002/07/owl#ObjectProperty,Agent publishes a manifestation,
http://publications.europa.eu/ontology/cdm#concept_type_remark,http://www.w3.org/2002/07/owl#Class,Concept representing the type of a remark in Prelex,"Corresponds to the contents of the Prelex field DESCRIPTEUR, now coded with FD_Table 600"
http://publications.europa.eu/ontology/cdm#opinion_eesc_number_session,http://www.w3.org/2002/07/owl#DatatypeProperty,Number of session,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#is_logical_successor,http://www.w3.org/2002/07/owl#ObjectProperty,is_logical_successor,None
http://data.europa.eu/eli/ontology#consolidates,http://www.w3.org/2002/07/owl#ObjectProperty,consolidates,"Indicates that this consolidated legal resource or expression (which is usually the product of an editorial process that revises the legislation) takes into account another one. This property should be used multiple times to refer to both the original version or the previous consolidated version, and to the legislations making the change."
http://publications.europa.eu/ontology/cdm#case-law_defers_application_of_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Case law  defers application of legal resource," 1 case (2012-07-31). Example: 62008CV0001, but role not displayed in EUR-Lex"
http://publications.europa.eu/ontology/cdm#requests_review_of_decision,http://www.w3.org/2002/07/owl#ObjectProperty,requests_review_of_decision,None
http://publications.europa.eu/ontology/cdm#procedure_internal_planned_consultation_period_date_end,http://www.w3.org/2002/07/owl#DatatypeProperty,Internal procedure: Planned consultation period date end,
http://publications.europa.eu/ontology/cdm#notice_prior-information_main-activities_label,http://www.w3.org/2002/07/owl#DatatypeProperty,Label of main activities,
http://publications.europa.eu/ontology/cdm#replaces,http://www.w3.org/2002/07/owl#ObjectProperty,replaces,None
http://publications.europa.eu/ontology/cdm#opinion_other_cor_reported_by_person,http://www.w3.org/2002/07/owl#ObjectProperty,Committee of the Regions' other opinion has rapporteur,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#dossier_date_creation_legacy,http://www.w3.org/2002/07/owl#DatatypeProperty,Legacy date of creation for dossier,"Legacy date of creation. if possible, original creation date of the Pegase notice. Procat and Pegase legacy creation dates. Relevant for legal analysis: true"
http://publications.europa.eu/ontology/cdm#number_corrigendum,http://www.w3.org/2002/07/owl#DatatypeProperty,number_corrigendum,None
http://www.w3.org/ns/locn#,http://labs.mondeca.com/vocab/voaf#Vocabulary,Location Core Vocabulary,This file specifies the set of RDF classes and properties used in the Location Core Vocabulary
http://publications.europa.eu/ontology/cdm#resource_legal_type,http://www.w3.org/2002/07/owl#DatatypeProperty,Type of legal resource,"Kept to facilitate search implementations. 
	Some types of docs will come from Prelex too. Some of them are not in EUR-Lex and the links point to external sites (Eg. PRES - Council press release. DT_TYPE, described as Author (case-law) for case law. Relevant for legal analysis: true"
http://publications.europa.eu/ontology/cdm#communication_cjeu_communicates_on_case-law,http://www.w3.org/2002/07/owl#ObjectProperty,Communication communicates on case law,"DEPRECATED, use work_communicates_on_work, Relevant for legal analysis: true "
http://publications.europa.eu/ontology/cdm#act_other_oj_l,http://www.w3.org/2002/07/owl#Class,Other acts in OJ L,Other acts published in Official Journal L series (= subsector X of sector 4)
http://publications.europa.eu/ontology/cdm#authors-opinion,http://www.w3.org/2002/07/owl#ObjectProperty,authors-opinion,None
http://publications.europa.eu/ontology/cdm#archive_package_has_title_from_com_final,http://www.w3.org/2002/07/owl#DatatypeProperty,archive package has title from com final,indication if the title(s) of the package from the final document in the package or if the scanning provider (in absence of a final document) took the title from a substitute final document
http://purl.org/dc/terms/RightsStatement,None,Rights statement,"A statement about the intellectual property rights (IPR) held in or over a resource, a legal document giving official permission to do something with a resource, or a statement about access rights."
http://www.w3.org/ns/dcat#distribution,None,Dataset - dataset distribution,This property links the Dataset to an available Distribution.
http://publications.europa.eu/ontology/cdm#judgement_corrected_by,http://www.w3.org/2002/07/owl#ObjectProperty,judgement_corrected_by,None
http://publications.europa.eu/ontology/cdm#work_is_logical_successor_of_work,http://www.w3.org/2002/07/owl#ObjectProperty,Work is logical successor of work,This property associates an instance of Work which logically continues the content of another instance of Work with the latter (FRBRoo)
http://publications.europa.eu/ontology/cdm#manifestation_case-law_endorsements,http://www.w3.org/2002/07/owl#DatatypeProperty,Endorsements in court decision,Endorsements associated with this judgement. Sector 6 Text Index Field VS
http://publications.europa.eu/ontology/cdm#transliterated_address,http://www.w3.org/2002/07/owl#DatatypeProperty,transliterated_address,None
http://publications.europa.eu/ontology/cdm#court-report_number,http://www.w3.org/2002/07/owl#DatatypeProperty,Court report number,Number of the Court report
http://purl.org/dc/terms/isReferencedBy,None,Dataset - is referenced By ,"This property refers to a related resource, such as a publication, that references, cites, or otherwise points to the dataset."
http://publications.europa.eu/ontology/cdm#manifestation_official-journal_part_section_oj,http://www.w3.org/2002/07/owl#DatatypeProperty,Section of the OJ,"Section of the OJ part that this legal resource was published in. Values such as ""L2"""
http://publications.europa.eu/ontology/cdm#resource_legal_partially_suspended_by_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource partially suspended by legal resource,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#procedure_code_interinstitutional_year_procedure,http://www.w3.org/2002/07/owl#DatatypeProperty,Year of procedure,Year of this procedure. Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#act_reference_national,http://www.w3.org/2002/07/owl#DatatypeProperty,act_reference_national,None
http://publications.europa.eu/ontology/cdm#validation_requested_by,http://www.w3.org/2002/07/owl#ObjectProperty,validation_requested_by,None
http://publications.europa.eu/ontology/cdm#language_used_by_table_of_contents_expression,http://www.w3.org/2002/07/owl#ObjectProperty,Language used by table of contents expression,A given language is used for the table of contents of an expression (typically of a general publication)
http://data.europa.eu/54i#isVisionFor,http://www.w3.org/2002/07/owl#ObjectProperty,is vision for,None
http://publications.europa.eu/ontology/cdm#object_ccr,http://www.w3.org/2002/07/owl#Class,CCR object,None
http://publications.europa.eu/ontology/cdm#official-journal_publishes_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Official journal publishes a legal resource,No longer 1..* as this property is inferred in many circumstances 
http://publications.europa.eu/ontology/cdm#adopts,http://www.w3.org/2002/07/owl#ObjectProperty,adopts,None
http://publications.europa.eu/ontology/cdm#resource_legal_declared_void_by_case-law,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource declared void by case law,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#title_alternative,http://www.w3.org/2002/07/owl#DatatypeProperty,title_alternative,None
http://publications.europa.eu/ontology/cdm#opinion_consultation_cor,http://www.w3.org/2002/07/owl#Class,Committee of the Regions' opinion on consultation,709 Committee of the Regions' opinions on consultation (5AR)
http://www.w3.org/ns/locn#Geometry,http://www.w3.org/2000/01/rdf-schema#Class,Geometry,"The Geometry Class provides the means to identify a Location as a point, line, polygon, etc. expressed using coordinates in some coordinate reference system."
http://publications.europa.eu/ontology/cdm#treaty_basis_for_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Treaty is basis for legal resource,. Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#resource_legal_does_impact_of_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resources does impact of legal resource,"Legal resources does impact a legal resource, in term of consolidation, the impact can be: deletion, insertion, renumbering, repeal and replacement"
http://publications.europa.eu/ontology/cdm#establishes_failure_to_fulfill_obligation_requested_by,http://www.w3.org/2002/07/owl#ObjectProperty,establishes_failure_to_fulfill_obligation_requested_by,None
http://publications.europa.eu/ontology/cdm#consultation_objective,http://www.w3.org/2002/07/owl#DatatypeProperty,consultation_objective,None
http://publications.europa.eu/ontology/cdm#article_legal,http://www.w3.org/2002/07/owl#Class,Article,An article in a legal document
http://publications.europa.eu/ontology/cdm#manifestation_court-report_part_page_last,http://www.w3.org/2002/07/owl#DatatypeProperty,Last page,"DEPRECATED,  Last page number of the Court report part related to a  court document.
Use manifestion_print_page_last "
http://publications.europa.eu/ontology/cdm#legal_effect_paper,http://www.w3.org/2002/07/owl#DatatypeProperty,legal_effect_paper,None
http://publications.europa.eu/ontology/cdm#event_formally-addresses_institution,http://www.w3.org/2002/07/owl#ObjectProperty,event formally addresses institution,This event formally addresses a given institution. Examples include the transmission of a COM from the Commission to Council. Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#requests_validation,http://www.w3.org/2002/07/owl#ObjectProperty,requests_validation,None
http://publications.europa.eu/ontology/cdm#date_transposition,http://www.w3.org/2002/07/owl#DatatypeProperty,date_transposition,TP
http://publications.europa.eu/ontology/cdm#resource_legal_addresses_organization,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource addresses organization,An act is addressed to an organization (often private). Relevant for legal analysis: true
http://schema.org/deathDate,None,date of death,The schema:deathDate property fully represents the Person Core Vocabulary term of date of death.
http://publications.europa.eu/ontology/cdm#procurement_public_xml-schema-definition_reference,http://www.w3.org/2002/07/owl#DatatypeProperty,Reference for the schema definition,
http://publications.europa.eu/ontology/cdm#special-official-journal_publishes_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Special official journal publishes a legal resource,
http://publications.europa.eu/ontology/cdm#resource_legal_implicitly_repealed_by_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource implicitly repealed by legal resource,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#event_legal_reported_by_person,http://www.w3.org/2002/07/owl#ObjectProperty,legal event reported on by person,This legal event is reported on by a given person. Relevant for legal analysis: true
http://data.europa.eu/eli/ontology#version_date,http://www.w3.org/2002/07/owl#FunctionalProperty,version date,The point-in-time at which the provided description of the legislation is valid.
http://purl.org/dc/terms/LicenseDocument,None,Licence Document,A legal document giving official permission to do something with a Resource.
http://www.w3.org/ns/adms#interoperabilityLevel,http://www.w3.org/2002/07/owl#ObjectProperty,interoperability level,"Links an Asset to its adms:InteroperabilityLevel. Since this is encoded using skos:Concept, that is the defined range for this property."
http://publications.europa.eu/ontology/cdm#resource_legal_adopted_by_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource is adopted by legal resource,Calculated. Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#report_eca,http://www.w3.org/2002/07/owl#Class,Court of Auditors report,"215 Court of Auditors reports, usually the annual report (5TA)"
http://publications.europa.eu/ontology/cdm#tackles_similar_question_as,http://www.w3.org/2002/07/owl#ObjectProperty,tackles_similar_question_as,None
http://publications.europa.eu/ontology/cdm#judge_delivers_case-law,http://www.w3.org/2002/07/owl#ObjectProperty,Judge delivers case law,
http://publications.europa.eu/ontology/cdm#originates_in,http://www.w3.org/2002/07/owl#ObjectProperty,originates_in,None
http://purl.org/dc/terms/alternative,None,alternative name,The dcterms:alternative property fully represents the Business Core Vocabulary property of alternative name.
http://publications.europa.eu/ontology/cdm#official-journal,http://www.w3.org/2002/07/owl#Class,Official Journal, The Official Journal itself
http://publications.europa.eu/ontology/cdm#thumbnail,http://www.w3.org/2002/07/owl#Class,Thumbnail,"A thumbnail item.
Other properties of the item class are the technical metadata associated with the item in question (defined in the TMD ontology)

Note: Created at suggestion of Johan De Smedt (cf. his mail Thursday, January 13, 2011 12:14 PM)"
http://publications.europa.eu/ontology/cdm#adopted_by,http://www.w3.org/2002/07/owl#ObjectProperty,adopted_by,None
http://publications.europa.eu/ontology/cdm#volume_oj,http://www.w3.org/2002/07/owl#DatatypeProperty,volume_oj,None
http://publications.europa.eu/ontology/cdm#opinion_consultation_cor_number_session,http://www.w3.org/2002/07/owl#DatatypeProperty,Number of session,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#question_parliamentary_asked_by_group_parliamentary,http://www.w3.org/2002/07/owl#ObjectProperty,Parliamentary Querstion asked by parliamentary group,"The question was asked by a member of a given parliamentary group. Currently expressed in Procat as AF_GROUP, coded by FD Table 290. Relevant for legal analysis: true"
http://publications.europa.eu/ontology/cdm#dossier_related_to_dossier,http://www.w3.org/2002/07/owl#SymmetricProperty,Dossier related to dossier,This dossier is related in some way to another dossier
http://publications.europa.eu/ontology/cdm#validated_by,http://www.w3.org/2002/07/owl#ObjectProperty,validated_by,None
http://publications.europa.eu/ontology/cdm#institution_addressed_by_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Institution addressed by legal resource,
http://publications.europa.eu/ontology/cdm#date_creation_legacy,http://www.w3.org/2002/07/owl#DatatypeProperty,date_creation_legacy,Procat and Pegase legacy creation dates
http://publications.europa.eu/ontology/cdm#work_co-reported_by_person,http://www.w3.org/2002/07/owl#ObjectProperty,Work co-reported by person,
http://publications.europa.eu/ontology/cdm#resource_legal_partially_refers_to_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource partially refers to legal resource,Relevant for legal analysis: true 
http://publications.europa.eu/ontology/cdm#measure_national_implementing,http://www.w3.org/2002/07/owl#Class,National implementing measures,"National implementing measures (= sector 7 in EUR-Lex).

Information on National implementing measures aka NIMs are currently typically expressed in VOLET_MNE (MNE: mésure nationale d'exécution = NIM). This volet contains references to the national implementing measures enacted in order to comply with European directives. The volet is usually directly fed by data issued by the Secretariat General.

Note: Information on National Implementing Measures are currently partially encoded as ""true"" sector 7 document, but for the most part they are stored in the VOLET_MNE of their ""mother"" directive. However, for conversion these must become their own objects, only linked to the directive(s) they implement.

As an example the <VOLET_MNE> of the Council directive Council Directive 2009/158/EC of 30 November 2009 (= 32009L0158) on ""animal health conditions governing intra-Community trade in, and imports from third countries of, poultry and hatching eggs"" that shows how the country codes are used to encode the title(s) of the NIMs belonging to a given directive. The number of different implementing measures can vary per country.


{code}
<VOLET_MNE>
<DE>1. - Neunte Verordnung zur Änderung der Binnenmarkt-Tiersuchenverordnung vom 27. März 2006</DE>
<DE>2. - Zehnte Verordnung zur Änderung der Binnenmarkt-Tierseuchenschutzverordnung vom 11. Dezember 2006</DE>
<DE>3. - Bekanntmachung der Neufassung der Binnenmarkt-Tierseuchenschutzverordnung vom 6. April 2005</DE>
<LV>1. - Mājputnu un inkubējamo olu aprites kārtība</LV>
<CZ>1. - Zákon č. 131/2003 Sb., kterým se mění zákon č. 166/1999 Sb., o veterinární péči a o změně některých souvisejících zákonů (veterinární zákon), ve znění pozdějších předpisů, a některé další zákony</CZ>
[...]
<CZ>8. - Vyhláška č. 12/2010 Sb., kterou se mění vyhláška č. 299/2003 Sb., o opatřeních pro předcházení a zdolávání nákaz a nemocí přenosných ze zvířat na člověka, ve znění pozdějších předpisů</CZ>
<CZ>9. - Zákon č. 182/2008 Sb., kterým se mění zákon č. 166/1999 Sb., o veterinární péči a o změně některých souvisejících zákonů (veterinární zákon), ve znění pozdějších předpisů, zákon č. 634/2004 Sb., o správních poplatcích, ve znění pozdějších předpisů, a zákon č. 154/2000 Sb., o šlechtění, plemenitbě a evidenci hospodářských zvířat a o změně některých souvisejících zákonů (plemenářský zákon), ve znění pozdějších předpisů</CZ>
[...]
</VOLET_MNE>
{code}

"
http://publications.europa.eu/ontology/cdm#does_insertion_of,http://www.w3.org/2002/07/owl#ObjectProperty,does_insertion_of,None
http://publications.europa.eu/ontology/cdm#repealed_by,http://www.w3.org/2002/07/owl#ObjectProperty,repealed_by,None
http://publications.europa.eu/ontology/cdm#work_date_archived,http://www.w3.org/2002/07/owl#DatatypeProperty,Date archived,The document remains visible even if archived
http://publications.europa.eu/ontology/cdm#person_responsible_for_event,http://www.w3.org/2002/07/owl#ObjectProperty,Person responsible for event,
http://publications.europa.eu/ontology/cdm#document_budget_ep_term_parliamentary,http://www.w3.org/2002/07/owl#DatatypeProperty,Parliamentary term,"Parliamentary term, concern documents emenating from the European Parliament. Relevant for legal analysis: true"
http://purl.org/dc/terms/temporal,None,Dataset - temporal coverage,This property refers to a temporal period that the Dataset covers.
http://www.w3.org/ns/adms#AssetRepository,http://www.w3.org/2000/01/rdf-schema#Class,Asset Repository,"An Asset Repository is a system or service that provides facilities for storage and maintenance of descriptions of Assets and Asset Distributions, and functionality that allows users to search and access these descriptions. An Asset Repository will typically contain descriptions of several Assets and related Asset Distributions."
http://publications.europa.eu/ontology/cdm#has_joined_decisions,http://www.w3.org/2002/07/owl#ObjectProperty,has_joined_decisions,None
http://publications.europa.eu/ontology/cdm#projection,http://www.w3.org/2002/07/owl#DatatypeProperty,projection,None
http://publications.europa.eu/ontology/cdm#stored_by,http://www.w3.org/2002/07/owl#ObjectProperty,stored_by,None
http://publications.europa.eu/ontology/cdm#defers_application_of,http://www.w3.org/2002/07/owl#ObjectProperty,defers_application_of,None
http://publications.europa.eu/ontology/cdm#work_catalogued_by_work,http://www.w3.org/2002/07/owl#ObjectProperty,Work is catalogued by work,"The work is catalogued by another work, e.g. by publishing a list of titles"
http://publications.europa.eu/ontology/cdm#report_ep,http://www.w3.org/2002/07/owl#Class,European Parliament report,"Report issued by a committee conformant to the Rules of Procedure of the European Parliament, Rule 47/1)"
http://publications.europa.eu/ontology/cdm#joint-proposal_decision,http://www.w3.org/2002/07/owl#Class,Joint proposal for a decision,None
http://publications.europa.eu/ontology/cdm#informs,http://www.w3.org/2002/07/owl#ObjectProperty,informs,None
http://publications.europa.eu/ontology/cdm#manifestation_distribution,http://www.w3.org/2002/07/owl#Class,Distribution of a dataset,None
http://publications.europa.eu/ontology/cdm#agent_depositary_for_legislation_complementary,http://www.w3.org/2002/07/owl#ObjectProperty,Agent is depositary for complementary legislation,Agent is depositary for complementary legislation
http://www.w3.org/ns/adms#next,http://www.w3.org/2002/07/owl#ObjectProperty,next,A link to the next version of the Asset.
http://publications.europa.eu/ontology/cdm#summary_legislation_eu_id_doc_summarized,http://www.w3.org/2002/07/owl#DatatypeProperty,Natural number of  document summarized (basic or modifying),Natural number of document summarized
http://publications.europa.eu/ontology/cdm#agreement_international_associated_to_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,International agreement associated to a decision and regulation,"International agreement associated to a decision or regulation.
 Corresponds in FORMEX to the element ASSOCIATED.TO http://formex.publications.europa.eu/formex-4/manual/manual.htm#ASSOCIATED.TO "
http://publications.europa.eu/ontology/cdm#type_court_report,http://www.w3.org/2002/07/owl#DatatypeProperty,type_court_report,None
http://publications.europa.eu/ontology/cdm#dossier_adopted-proposal,http://www.w3.org/2002/07/owl#DatatypeProperty,Dossier is already adopted?,Adopted proposal. Relevant for legal analysis: true
http://data.europa.eu/m8g/isDefinedInFormalFramework,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,is defined in Formal Framework,A legal text or any other Formal framework defines the legal basis for the criterion.
http://www.w3.org/ns/dcat#startDate,None,Period Of Time - start date,This property contains the start of the period.
http://data.europa.eu/m8g/hasFormalFramework,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,has formal framework,None
http://publications.europa.eu/ontology/cdm#event_joint-responsibility_of_person,http://www.w3.org/2002/07/owl#ObjectProperty,event under joint responsibility of person,This  event is under joint responsibility of a given person. Relevant for legal analysis: true 
http://publications.europa.eu/ontology/cdm#recommendation_date_transposition,http://www.w3.org/2002/07/owl#DatatypeProperty,Date of transposition of a recommendation,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#event_case_part1,http://www.w3.org/2002/07/owl#DatatypeProperty,Part 1 of the legal basis of the procedure,"Part 1 of the legal basis of the procedure.
typical values PROT "
http://publications.europa.eu/ontology/cdm#year_procedure,http://www.w3.org/2002/07/owl#DatatypeProperty,year_procedure,None
http://publications.europa.eu/ontology/cdm#manifestation_official-journal_part_subsection_oj,http://www.w3.org/2002/07/owl#DatatypeProperty,Sub section of the OJ,"Sub section of the OJ part that this legal resource was published in.
Added in the context of IMMC2CDM-OJ"
http://publications.europa.eu/ontology/cdm#repertoire,http://www.w3.org/2002/07/owl#DatatypeProperty,repertoire,None
http://publications.europa.eu/ontology/cdm#resource_legal_signatory_name2,http://www.w3.org/2002/07/owl#DatatypeProperty,Additional name of signatory of the legal resource,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#question_parliamentary_with-debate_published,http://www.w3.org/2002/07/owl#DatatypeProperty,Debate published?,"Has this debate ever been published in ""EP debates""?
Indicates if this debate has ever been published in ""EP Debates"""
http://publications.europa.eu/ontology/cdm#extent_illustration,http://www.w3.org/2002/07/owl#DatatypeProperty,extent_illustration,None
http://publications.europa.eu/ontology/cdm#interpretes_judgement,http://www.w3.org/2002/07/owl#ObjectProperty,interpretes_judgement,None
http://publications.europa.eu/ontology/cdm#language_used_for_drafting_summary_legislation_eu,http://www.w3.org/2002/07/owl#ObjectProperty,Language used for drafting summary of EU legislation,
http://publications.europa.eu/ontology/cdm#name_meeting,http://www.w3.org/2002/07/owl#DatatypeProperty,name_meeting,None
http://publications.europa.eu/ontology/cdm#resource_legal_position_eesc,http://www.w3.org/2002/07/owl#DatatypeProperty,Position of European Economic and Social Committee,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#opinion,http://www.w3.org/2002/07/owl#Class,Opinion,"Opinion (subsector A of sector 3). At present 479 notices. Examples: 31968A0336, 31977A0674, 32009A1013(03)R(01),32009A1121(01) "
http://publications.europa.eu/ontology/cdm#adopted-proposal,http://www.w3.org/2002/07/owl#DatatypeProperty,adopted-proposal,None
http://publications.europa.eu/ontology/cdm#opinion_consultation_eesc,http://www.w3.org/2002/07/owl#Class,European Economic and Social Committee opinion on consultation,European Economic and Social Committee Opinion on consultation (5AE)
http://publications.europa.eu/ontology/cdm#institution_optionally-consulted_by_event_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Institution optionally consulted by legal event,
http://publications.europa.eu/ontology/cdm#resource_legal_contains_cor_opinion_on_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource contains Committee of the Regions opinion on legal resource,451 cases (2010-07-27). Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#event_involves_agent,http://www.w3.org/2002/07/owl#ObjectProperty,Event involves agent,This event involves a specific agent (related to CIDOC CRM's P11 had participant (participated in): E39 Actor). Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#concept_treaty_basis_for_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Treaty is basis for a legal resource,
http://publications.europa.eu/ontology/cdm#agent,http://www.w3.org/2002/07/owl#Class,Agent,"""A resource that acts or has the power to act. Examples of Agent include person, organization, and software agent"" (Dublin Core) "
http://publications.europa.eu/ontology/cdm#case-law_has_type_procedure_concept_type_procedure,http://www.w3.org/2002/07/owl#ObjectProperty,Case law has a type of procedure,"The case law has a certain procedure type. PR, currently coded by FD_Table 100"
http://publications.europa.eu/ontology/cdm#do_not_index,http://www.w3.org/2002/07/owl#DatatypeProperty,do not index,"Do not index any object marked with this property, if the value is true. By default, treat the value as false"
http://publications.europa.eu/ontology/cdm#dossier_involves_agent,http://www.w3.org/2002/07/owl#ObjectProperty,Dossier involves agent,"This dossier involves a given agent. To be decided which subtypes (if any) of this property might be needed, mapped from /ns4:ec_transmission_request/transmission/workflow/extension/ns3:workflow_agent"
http://publications.europa.eu/ontology/cdm#notice_prior-information,http://www.w3.org/2002/07/owl#Class,Prior information notice,None
http://publications.europa.eu/ontology/cdm#point,http://www.w3.org/2002/07/owl#Class,Point,None
http://publications.europa.eu/ontology/cdm#act_consolidated_layer,http://www.w3.org/2002/07/owl#DatatypeProperty,Consolidated act layer,Consleg couche. Number of the layer
http://publications.europa.eu/ontology/cdm#institution_initiates_event_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Institution initiates legal event,
http://publications.europa.eu/ontology/cdm#dossier_contains_work,http://www.w3.org/2002/07/owl#ObjectProperty,Dossier contains work,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#white-paper_ec,http://www.w3.org/2002/07/owl#Class,Commission White Paper,None
http://publications.europa.eu/ontology/cdm#informed_by,http://www.w3.org/2002/07/owl#ObjectProperty,informed_by,None
http://publications.europa.eu/ontology/cdm#manifestation,http://www.w3.org/2002/07/owl#Class,Manifestation,"""A class whose members are the physical embodiment of one or more expressions"" (FRBR) 

Digital Objects will be stored as such in the CCR. They will bundle all electronic formats of a given expression (""data streams"") and the CMR will just contain a placeholder object that references the digital object. As per the 2010-08-09 meeting with IRIS this will include the represtation of the manifestations representing physical objects (e.g. JO-L 123 of 1999), linked to the physical object in question.

For information, here the list of original manifestation classes:
* Manifestation of Official Journal: Component (based on information from VOLET_DOC_LNK)
* Manifestation of Print Publication
* Manifestation of Official Journal: Aggregation
* Manifestation of Recueil de la Jurisprudence
* Other Manifestation"
http://publications.europa.eu/ontology/cdm#measure_national_implementing_date_official_journal,http://www.w3.org/2002/07/owl#DatatypeProperty,Date of the  national or regional Official Journal,Date of the  national or regional official journal on which this NIM was published
http://publications.europa.eu/ontology/cdm#person_reports_on_act_other_eesc,http://www.w3.org/2002/07/owl#ObjectProperty,Person reports on  act_other_eesc,
http://publications.europa.eu/ontology/cdm#related_question_to,http://www.w3.org/2002/07/owl#ObjectProperty,related_question_to,None
http://publications.europa.eu/ontology/cdm#subdivision_part_of_subdivision,http://www.w3.org/2002/07/owl#ObjectProperty,Subdivision part of subdivision,A subdivision is hierarchically below another subdivision
http://publications.europa.eu/ontology/cdm#number_edition,http://www.w3.org/2002/07/owl#DatatypeProperty,number_edition,None
http://publications.europa.eu/ontology/cdm#resource_legal_contains_eesc_opinion_on_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource contains Economic and Social Committee opinion on legal resource,Relevant for legal analysis: true
http://publications.europa.eu/ontology/cdm#country_initiates_case-law,http://www.w3.org/2002/07/owl#ObjectProperty,Country initiates / is origin of case law,
http://publications.europa.eu/ontology/cdm#identifier_extension,http://www.w3.org/2002/07/owl#DatatypeProperty,identifier_extension,None
http://publications.europa.eu/ontology/cdm#preface,http://www.w3.org/2002/07/owl#Class,Preface," ""A foreword or preface addressed to the reader in which the author or publisher explains the content, purpose, or origin of the text"" (TEI 4.5)"
http://publications.europa.eu/ontology/cdm#number_corrigendum_eli,http://www.w3.org/2002/07/owl#DatatypeProperty,number_corrigendum_eli,None
http://publications.europa.eu/ontology/cdm#extends_application,http://www.w3.org/2002/07/owl#ObjectProperty,extends_application,None
http://publications.europa.eu/ontology/cdm#event_legal_document_link,http://www.w3.org/2002/07/owl#DatatypeProperty,Document link,Relevant for legal analysis: true
http://data.europa.eu/eli/ontology#LegalExpression,http://www.w3.org/2002/07/owl#Class,Legal Expression,"The intellectual realisation of a legal resource in the form of a ""sequence of signs"" (typically alpha-numeric characters in a legal context).
For example, any version of the legal resource whose content is specified and different from others for any reason: language, versions, etc.;

Note that ELI ontology accommodates different point of view on what should be considered a new legal resource, or a new legal expression of the same resource. Typically, a consolidated version can be viewed, in the context of ELI, either as separate legal resource (linked to original version and previous consolidated version using corresponding ELI relations), or as a different legal expression of the same legal resource."
http://publications.europa.eu/ontology/cdm#resource_legal_completed_by_resource_legal,http://www.w3.org/2002/07/owl#ObjectProperty,Legal resource completed by legal resource,Calculated
http://publications.europa.eu/ontology/cdm#manifestation_official-journal_pages_total,http://www.w3.org/2002/07/owl#DatatypeProperty,Total pages,"DEPRECATED, Total number of pages of the OJ part related to a legal resource. Use manifestion_print_pages_total"
